,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
54,0.0625,0.125,0.05304660570961875,0.25,0.1060932114192375,0.0450230780369881,0.125,0.25,0.1060932114192375,0.5,0.212186422838475,0.0900461560739762,0.05304660570961875,0.1060932114192375,0.0450230780369881,0.212186422838475,0.0900461560739762,0.03821314349538406
55,0.0625,0.08734939759036145,0.05304660570961875,0.12207867615038469,0.07413742484717802,0.0450230780369881,0.08734939759036145,0.12207867615038469,0.07413742484717802,0.17061598112583884,0.10361375038882711,0.0629238199071159,0.05304660570961875,0.07413742484717802,0.0450230780369881,0.10361375038882711,0.0629238199071159,0.03821314349538406
56,0.0625,0.0572289156626506,0.05304660570961875,0.0524023806067644,0.04857279558953042,0.0450230780369881,0.0572289156626506,0.0524023806067644,0.04857279558953042,0.047982902724266197,0.044476294756678456,0.041225950973627655,0.05304660570961875,0.04857279558953042,0.0450230780369881,0.044476294756678456,0.04122595097362766,0.03821314349538406
57,0.0625,0.02710843373493976,0.05304660570961875,0.01175787487298592,0.02300816633188283,0.0450230780369881,0.02710843373493976,0.01175787487298592,0.02300816633188283,0.005099801149728833,0.009979445637925083,0.019528082040139418,0.05304660570961875,0.02300816633188283,0.0450230780369881,0.009979445637925083,0.019528082040139418,0.03821314349538406
58,0.0625,0.00677710843373494,0.05304660570961875,0.00073486717956162,0.005752041582970708,0.0450230780369881,0.00677710843373494,0.00073486717956162,0.005752041582970708,7.968439296451301e-05,0.0006237153523703177,0.0048820205100348546,0.05304660570961875,0.005752041582970708,0.0450230780369881,0.0006237153523703177,0.0048820205100348546,0.03821314349538406
59,0.0625,0.0,0.05304660570961875,0.0,0.0,0.0450230780369881,0.0,0.0,0.0,0.0,0.0,0.0,0.05304660570961875,0.0,0.0450230780369881,0.0,0.0,0.03821314349538406
60,0.0625,0.125,0.06119270744461914,0.25,0.12238541488923828,0.05991275911044395,0.125,0.25,0.12238541488923828,0.5,0.24477082977847656,0.1198255182208879,0.06119270744461914,0.12238541488923828,0.05991275911044395,0.24477082977847656,0.1198255182208879,0.05865958304712539
61,0.0625,0.08734939759036145,0.06119270744461914,0.12207867615038469,0.08552233811537133,0.05991275911044395,0.08734939759036145,0.12207867615038469,0.08552233811537133,0.17061598112583884,0.11952519543835029,0.08373349466037949,0.06119270744461914,0.08552233811537133,0.05991275911044395,0.1195251954383503,0.08373349466037949,0.05865958304712539
62,0.0625,0.0572289156626506,0.06119270744461914,0.0524023806067644,0.056031876696277766,0.05991275911044395,0.0572289156626506,0.0524023806067644,0.056031876696277766,0.047982902724266197,0.05130629673394108,0.05485987581197277,0.06119270744461914,0.056031876696277766,0.05991275911044395,0.05130629673394108,0.05485987581197277,0.05865958304712539
63,0.0625,0.02710843373493976,0.06119270744461914,0.01175787487298592,0.026541415277184205,0.05991275911044395,0.02710843373493976,0.01175787487298592,0.026541415277184205,0.005099801149728833,0.011511939156369054,0.02598625696356605,0.06119270744461914,0.026541415277184205,0.05991275911044395,0.011511939156369052,0.02598625696356605,0.05865958304712539
64,0.0625,0.00677710843373494,0.06119270744461914,0.00073486717956162,0.006635353819296051,0.05991275911044395,0.00677710843373494,0.00073486717956162,0.006635353819296051,7.968439296451301e-05,0.0007194961972730659,0.006496564240891512,0.06119270744461914,0.006635353819296051,0.05991275911044395,0.0007194961972730657,0.006496564240891512,0.05865958304712539
65,0.0625,0.0,0.06119270744461914,0.0,0.0,0.05991275911044395,0.0,0.0,0.0,0.0,0.0,0.0,0.06119270744461914,0.0,0.05991275911044395,0.0,0.0,0.05865958304712539
66,0.0625,0.125,0.07058976525096991,0.25,0.14117953050193982,0.07972663933099262,0.125,0.25,0.14117953050193982,0.5,0.28235906100387964,0.15945327866198525,0.07058976525096991,0.14117953050193982,0.07972663933099262,0.28235906100387964,0.15945327866198525,0.09004615607397623
67,0.0625,0.08734939759036145,0.07058976525096991,0.12207867615038469,0.09865557553147603,0.07972663933099262,0.08734939759036145,0.12207867615038469,0.09865557553147603,0.17061598112583884,0.13788008146567735,0.11142518267945957,0.07058976525096991,0.09865557553147603,0.07972663933099262,0.13788008146567735,0.11142518267945958,0.09004615607397623
68,0.0625,0.0572289156626506,0.07058976525096991,0.0524023806067644,0.06463641155510498,0.07972663933099262,0.0572289156626506,0.0524023806067644,0.06463641155510498,0.047982902724266197,0.05918514792997564,0.07300270589343903,0.07058976525096991,0.06463641155510498,0.07972663933099262,0.05918514792997564,0.07300270589343903,0.09004615607397623
69,0.0625,0.02710843373493976,0.07058976525096991,0.01175787487298592,0.030617247578733936,0.07972663933099262,0.02710843373493976,0.01175787487298592,0.030617247578733936,0.005099801149728833,0.013279770034149659,0.03458022910741849,0.07058976525096991,0.030617247578733936,0.07972663933099262,0.013279770034149659,0.03458022910741849,0.09004615607397623
70,0.0625,0.00677710843373494,0.07058976525096991,0.00073486717956162,0.007654311894683484,0.07972663933099262,0.00677710843373494,0.00073486717956162,0.007654311894683484,7.968439296451301e-05,0.0008299856271343537,0.008645057276854622,0.07058976525096991,0.007654311894683484,0.07972663933099262,0.0008299856271343537,0.008645057276854622,0.09004615607397623
71,0.0625,0.0,0.07058976525096991,0.0,0.0,0.07972663933099262,0.0,0.0,0.0,0.0,0.0,0.0,0.07058976525096991,0.0,0.07972663933099262,0.0,0.0,0.09004615607397623
72,0.0625,0.125,0.08142988219138195,0.25,0.1628597643827639,0.10609321141923748,0.125,0.25,0.1628597643827639,0.5,0.3257195287655278,0.21218642283847497,0.08142988219138195,0.1628597643827639,0.10609321141923748,0.3257195287655278,0.21218642283847497,0.1382265233147822
73,0.0625,0.08734939759036145,0.08142988219138195,0.12207867615038469,0.11380561848434104,0.10609321141923748,0.08734939759036145,0.12207867615038469,0.11380561848434104,0.17061598112583884,0.1590536354720911,0.148274849694356,0.08142988219138195,0.11380561848434104,0.10609321141923748,0.15905363547209111,0.148274849694356,0.1382265233147822
74,0.0625,0.0572289156626506,0.08142988219138195,0.0524023806067644,0.07456230176560275,0.10609321141923748,0.0572289156626506,0.0524023806067644,0.07456230176560275,0.047982902724266197,0.06827391486970853,0.09714559117906083,0.08142988219138195,0.07456230176560275,0.10609321141923748,0.06827391486970853,0.09714559117906083,0.1382265233147822
75,0.0625,0.02710843373493976,0.08142988219138195,0.01175787487298592,0.03531898504686446,0.10609321141923748,0.02710843373493976,0.01175787487298592,0.03531898504686446,0.005099801149728833,0.015319077851652055,0.046016332663765654,0.08142988219138195,0.03531898504686446,0.10609321141923748,0.015319077851652055,0.04601633266376566,0.1382265233147822
76,0.0625,0.00677710843373494,0.08142988219138195,0.00073486717956162,0.008829746261716115,0.10609321141923748,0.00677710843373494,0.00073486717956162,0.008829746261716115,7.968439296451301e-05,0.0009574423657282534,0.011504083165941413,0.08142988219138195,0.008829746261716115,0.10609321141923748,0.0009574423657282534,0.011504083165941415,0.1382265233147822
77,0.0625,0.0,0.08142988219138195,0.0,0.0,0.10609321141923748,0.0,0.0,0.0,0.0,0.0,0.0,0.08142988219138195,0.0,0.10609321141923748,0.0,0.0,0.1382265233147822
78,0.0625,0.125,0.09393466163441075,0.25,0.1878693232688215,0.14117953050193982,0.125,0.25,0.1878693232688215,0.5,0.375738646537643,0.28235906100387964,0.09393466163441075,0.1878693232688215,0.14117953050193982,0.375738646537643,0.28235906100387964,0.21218642283847503
79,0.0625,0.08734939759036145,0.09393466163441075,0.12207867615038469,0.13128217770592346,0.14117953050193982,0.08734939759036145,0.12207867615038469,0.13128217770592346,0.17061598112583884,0.1834787061914111,0.19731115106295205,0.09393466163441075,0.13128217770592346,0.14117953050193982,0.18347870619141113,0.19731115106295205,0.21218642283847503
80,0.0625,0.0572289156626506,0.09393466163441075,0.0524023806067644,0.08601246125560502,0.14117953050193982,0.0572289156626506,0.0524023806067644,0.08601246125560502,0.047982902724266197,0.07875839825814435,0.12927282311020996,0.09393466163441075,0.08601246125560502,0.14117953050193982,0.07875839825814435,0.12927282311020996,0.21218642283847503
81,0.0625,0.02710843373493976,0.09393466163441075,0.01175787487298592,0.04074274480528659,0.14117953050193982,0.02710843373493976,0.01175787487298592,0.04074274480528659,0.005099801149728833,0.017671551963738763,0.06123449515746787,0.09393466163441075,0.04074274480528659,0.14117953050193982,0.017671551963738763,0.06123449515746788,0.21218642283847503
82,0.0625,0.00677710843373494,0.09393466163441075,0.00073486717956162,0.010185686201321648,0.14117953050193982,0.00677710843373494,0.00073486717956162,0.010185686201321648,7.968439296451301e-05,0.0011044719977336727,0.015308623789366968,0.09393466163441075,0.010185686201321648,0.14117953050193982,0.0011044719977336727,0.01530862378936697,0.21218642283847503
83,0.0625,0.0,0.09393466163441075,0.0,0.0,0.14117953050193982,0.0,0.0,0.0,0.0,0.0,0.0,0.09393466163441075,0.0,0.14117953050193982,0.0,0.0,0.21218642283847503
84,0.0625,0.125,0.1083597374687727,0.25,0.2167194749375454,0.18786932326882147,0.125,0.25,0.2167194749375454,0.5,0.4334389498750908,0.37573864653764294,0.1083597374687727,0.2167194749375454,0.18786932326882147,0.4334389498750908,0.37573864653764294,0.32571952876552773
85,0.0625,0.08734939759036145,0.1083597374687727,0.12207867615038469,0.1514425246551522,0.18786932326882147,0.08734939759036145,0.12207867615038469,0.1514425246551522,0.17061598112583884,0.2116546127710561,0.26256435541184686,0.1083597374687727,0.1514425246551522,0.18786932326882147,0.21165461277105613,0.26256435541184686,0.32571952876552773
86,0.0625,0.0572289156626506,0.1083597374687727,0.0524023806067644,0.09922096442923764,0.18786932326882147,0.0572289156626506,0.0524023806067644,0.09922096442923764,0.047982902724266197,0.09085293128460313,0.17202492251121002,0.1083597374687727,0.09922096442923764,0.18786932326882147,0.09085293128460314,0.17202492251121,0.32571952876552773
87,0.0625,0.02710843373493976,0.1083597374687727,0.01175787487298592,0.046999404203323096,0.18786932326882147,0.02710843373493976,0.01175787487298592,0.046999404203323096,0.005099801149728833,0.020385283750838933,0.08148548961057317,0.1083597374687727,0.046999404203323096,0.18786932326882147,0.020385283750838933,0.08148548961057317,0.32571952876552773
88,0.0625,0.00677710843373494,0.1083597374687727,0.00073486717956162,0.011749851050830774,0.18786932326882147,0.00677710843373494,0.00073486717956162,0.011749851050830774,7.968439296451301e-05,0.0012740802344274333,0.020371372402643292,0.1083597374687727,0.011749851050830774,0.18786932326882147,0.0012740802344274333,0.020371372402643292,0.32571952876552773
89,0.0625,0.0,0.1083597374687727,0.0,0.0,0.18786932326882147,0.0,0.0,0.0,0.0,0.0,0.0,0.1083597374687727,0.0,0.18786932326882147,0.0,0.0,0.32571952876552773
90,0.0625,0.125,0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.5,0.5,0.5,0.125,0.25,0.25,0.5,0.5,0.5
91,0.0625,0.08734939759036145,0.125,0.12207867615038469,0.1746987951807229,0.25,0.08734939759036145,0.12207867615038469,0.1746987951807229,0.17061598112583884,0.24415735230076938,0.3493975903614458,0.125,0.1746987951807229,0.25,0.24415735230076938,0.3493975903614458,0.5
92,0.0625,0.0572289156626506,0.125,0.0524023806067644,0.1144578313253012,0.25,0.0572289156626506,0.0524023806067644,0.1144578313253012,0.047982902724266197,0.1048047612135288,0.2289156626506024,0.125,0.1144578313253012,0.25,0.1048047612135288,0.2289156626506024,0.5
93,0.0625,0.02710843373493976,0.125,0.01175787487298592,0.05421686746987952,0.25,0.02710843373493976,0.01175787487298592,0.05421686746987952,0.005099801149728833,0.02351574974597184,0.10843373493975904,0.125,0.05421686746987952,0.25,0.02351574974597184,0.10843373493975904,0.5
94,0.0625,0.00677710843373494,0.125,0.00073486717956162,0.01355421686746988,0.25,0.00677710843373494,0.00073486717956162,0.01355421686746988,7.968439296451301e-05,0.00146973435912324,0.02710843373493976,0.125,0.01355421686746988,0.25,0.00146973435912324,0.02710843373493976,0.5
95,0.0625,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.5
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
